#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
1.5000310060	0.0300000000	340.0000000000	-0.0092830000	0.0032600000	-2.1753800000	2.1754022493	1	20032018	80137
1.5000310060	0.0600000000	70.0000000000	-0.0104360000	0.0036870000	-2.1849650000	2.1849930332	2	20032018	80137
1.5000310060	0.0900000000	340.0000000000	-0.0084850000	0.0027050000	-2.1777060000	2.1777242100	3	20032018	80137
1.5000310060	0.1200000000	250.0000000000	-0.0300320000	-0.0066030000	-2.1777750000	2.1779920733	4	20032018	80137
1.5000310060	0.1500000000	70.0000000000	-0.0356400000	-0.0036250000	-2.1758790000	2.1761738839	5	20032018	80137
1.5500152590	0.0000000000	0.0000000000	0.0052468127	0.0061908376	-2.1644050000	2.1644202133	0	20032018	80139
1.5500152590	0.0300000000	340.0000000000	-0.0096080000	0.0029580000	-2.1633710000	2.1633943577	1	20032018	80139
1.5500152590	0.0600000000	70.0000000000	-0.0104990000	0.0038070000	-2.1719000000	2.1719287125	2	20032018	80139
1.5500152590	0.0900000000	340.0000000000	-0.0081450000	0.0025860000	-2.1638190000	2.1638358748	3	20032018	80139
1.5500152590	0.1200000000	250.0000000000	-0.0283800000	-0.0067100000	-2.1629880000	2.1631845822	4	20032018	80139
1.5500152590	0.1500000000	70.0000000000	-0.0312860000	-0.0033920000	-2.1594200000	2.1596492900	5	20032018	80139
1.6000233150	0.0000000000	0.0000000000	0.0050911311	0.0064209620	-2.1531690000	2.1531845929	0	20032018	80141
1.6000233150	0.0300000000	340.0000000000	-0.0094690000	0.0030990000	-2.1520060000	2.1520290634	1	20032018	80141
1.6000233150	0.0600000000	70.0000000000	-0.0092070000	0.0039250000	-2.1602840000	2.1603071854	2	20032018	80141
1.6000233150	0.0900000000	340.0000000000	-0.0067530000	0.0026160000	-2.1518070000	2.1518191866	3	20032018	80141
1.6000233150	0.1200000000	250.0000000000	-0.0258640000	-0.0069220000	-2.1511940000	2.1513606128	4	20032018	80141
1.6000233150	0.1500000000	70.0000000000	-0.0267410000	-0.0031240000	-2.1474800000	2.1476487587	5	20032018	80141
1.6500233150	0.0000000000	0.0000000000	0.0049727817	0.0063501706	-2.1436170000	2.1436321737	0	20032018	80143
1.6500233150	0.0300000000	340.0000000000	-0.0089220000	0.0030480000	-2.1424110000	2.1424317458	1	20032018	80143
1.6500233150	0.0600000000	70.0000000000	-0.0080440000	0.0039790000	-2.1506450000	2.1506637242	2	20032018	80143
1.6500233150	0.0900000000	340.0000000000	-0.0049540000	0.0025680000	-2.1421500000	2.1421572676	3	20032018	80143
1.6500233150	0.1200000000	250.0000000000	-0.0231760000	-0.0068350000	-2.1416240000	2.1417603044	4	20032018	80143
