#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
1.6999993900	0.0600000000	10.0000000000	0.0000141577	-0.0001746360	-0.0001644829	0.0002403181	2	0	120000
1.7000123290	0.0600000000	30.0000000000	-0.0000209137	-0.0002540842	-0.0001083996	0.0002770318	2	0	120000
1.7000009770	0.0600000000	50.0000000000	0.0000701434	-0.0002278842	-0.0001502490	0.0002818263	2	0	120000
1.7000091550	0.0600000000	70.0000000000	-0.0000237925	-0.0002360600	-0.0001091412	0.0002611555	2	0	120000
1.7000155030	0.0600000000	70.0000000000	-0.0000127915	-0.0002360599	-0.0001081549	0.0002599719	2	0	120000
1.6999993900	0.0600000000	90.0000000000	0.0000061452	-0.0001505903	-0.0001480102	0.0002112397	2	0	120000
1.7000155030	0.0600000000	110.0000000000	-0.0000701505	-0.0002394111	-0.0001459641	0.0002890403	2	0	120000
1.7000009770	0.0600000000	130.0000000000	-0.0000037725	-0.0001504236	-0.0001168903	0.0001905383	2	0	120000
1.7000107420	0.0600000000	150.0000000000	-0.0000527584	-0.0002115056	-0.0001039129	0.0002414869	2	0	120000
1.7000025630	0.0600000000	170.0000000000	-0.0000301161	-0.0003105266	-0.0000819402	0.0003225646	2	0	120000
1.7000075680	0.0600000000	190.0000000000	0.0000082021	-0.0002323635	-0.0001270342	0.0002649486	2	0	120000
1.6999946290	0.0600000000	210.0000000000	-0.0000267263	-0.0002189154	-0.0001091175	0.0002460587	2	0	120000
1.7000139160	0.0600000000	230.0000000000	0.0000012179	-0.0001821159	-0.0001412853	0.0002304978	2	0	120000
1.7000041500	0.0600000000	250.0000000000	-0.0000448467	-0.0002459404	-0.0001383897	0.0002857439	2	0	120000
1.7000091550	0.0600000000	270.0000000000	0.0000062147	-0.0002134102	-0.0001475104	0.0002595031	2	0	120000
1.7000057370	0.0600000000	290.0000000000	0.0000155119	-0.0002845892	-0.0000715840	0.0002938638	2	0	120000
1.7000091550	0.0600000000	310.0000000000	-0.0000148680	-0.0002075765	-0.0001526337	0.0002580816	2	0	120000
1.7000025630	0.0600000000	330.0000000000	-0.0000448815	-0.0002254942	-0.0001546180	0.0002770717	2	0	120000
1.7000139160	0.0600000000	350.0000000000	0.0000004768	-0.0002684730	-0.0001445976	0.0003049367	2	0	120000
1.7000155030	0.0900000000	20.0000000000	-0.0000191356	0.0000636730	-0.0006091293	0.0006127470	3	0	120000
1.7000009770	0.0900000000	40.0000000000	0.0000218608	0.0000780536	-0.0005549181	0.0005608069	3	0	120000
1.7000107420	0.0900000000	60.0000000000	0.0000409310	0.0001070660	-0.0005887484	0.0005998026	3	0	120000
1.7000025630	0.0900000000	80.0000000000	0.0000259372	0.0000457085	-0.0005945523	0.0005968706	3	0	120000
1.7000075680	0.0900000000	100.0000000000	0.0000587646	0.0000530246	-0.0006154184	0.0006204875	3	0	120000
1.6999946290	0.0900000000	120.0000000000	0.0000713068	0.0000200965	-0.0005902971	0.0005949279	3	0	120000
1.7000139160	0.0900000000	140.0000000000	0.0000255092	0.0000110362	-0.0006253076	0.0006259250	3	0	120000
1.7000041500	0.0900000000	160.0000000000	-0.0000006657	0.0000389716	-0.0005803218	0.0005816292	3	0	120000
1.7000091550	0.0900000000	180.0000000000	-0.0000541873	0.0001280309	-0.0006444297	0.0006592555	3	0	120000
1.7000057370	0.0900000000	200.0000000000	0.0000290022	0.0000583276	-0.0005385698	0.0005424948	3	0	120000
1.7000091550	0.0900000000	220.0000000000	0.0000300038	0.0000789465	-0.0006297571	0.0006353949	3	0	120000
1.7000025630	0.0900000000	240.0000000000	0.0001289341	0.0000329337	-0.0005469336	0.0005628899	3	0	120000
1.7000139160	0.0900000000	260.0000000000	0.0000339283	0.0000232907	-0.0005811365	0.0005825918	3	0	120000
1.6999993900	0.0900000000	280.0000000000	0.0000760984	0.0000309748	-0.0005802500	0.0005860379	3	0	120000
1.7000123290	0.0900000000	300.0000000000	0.0000655557	0.0000219031	-0.0005523714	0.0005566790	3	0	120000
1.7000009770	0.0900000000	320.0000000000	0.0001153551	0.0000609639	-0.0006353780	0.0006486359	3	0	120000
1.7000091550	0.0900000000	340.0000000000	0.0000505297	-0.0000209711	-0.0005733604	0.0005759645	3	0	120000
1.7000155030	0.0900000000	340.0000000000	-0.0000024690	0.0000240290	-0.0005733740	0.0005738826	3	0	120000
1.6999993900	0.0900000000	360.0000000000	0.0000420508	0.0000349698	-0.0006112421	0.0006136840	3	0	120000
1.7000075680	0.1200000000	10.0000000000	-0.0001927004	0.0001413478	-0.0001527570	0.0002836324	4	0	120000
1.6999946290	0.1200000000	30.0000000000	-0.0001677963	0.0001798959	-0.0001995092	0.0003167365	4	0	120000
