#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
1.6000374760	0.0000000000	0.0000000000	-0.0006287485	-0.0007337996	0.0063000478	0.0063737265	0	0	120000
1.6000390630	0.0000000000	0.0000000000	0.0015276527	0.0017048328	0.0063740879	0.0067726785	0	0	120000
1.6000280760	0.0300000000	20.0000000000	0.0013892323	-0.0005398303	0.0062814729	0.0064558721	1	0	120000
1.6000086670	0.0300000000	40.0000000000	0.0014577800	-0.0007352309	0.0062871403	0.0064956770	1	0	120000
1.6000233150	0.0300000000	60.0000000000	0.0014634051	-0.0007767739	0.0063576374	0.0065699684	1	0	120000
1.6000118410	0.0300000000	80.0000000000	0.0013457274	-0.0007336697	0.0063010806	0.0064848184	1	0	120000
1.6000312500	0.0300000000	100.0000000000	0.0013528418	-0.0007339275	0.0063195665	0.0065042872	1	0	120000
1.6000070800	0.0300000000	120.0000000000	0.0016206798	-0.0008763575	0.0063429935	0.0066051625	1	0	120000
1.6000390630	0.0300000000	140.0000000000	0.0014675511	-0.0008388971	0.0063007290	0.0065235451	1	0	120000
1.6000086670	0.0300000000	160.0000000000	0.0015489092	-0.0011487510	0.0063618196	0.0066476686	1	0	120000
1.6000358890	0.0300000000	180.0000000000	0.0013432584	-0.0012116033	0.0062744017	0.0065299650	1	0	120000
1.6000054930	0.0300000000	200.0000000000	0.0013386283	-0.0011631997	0.0063108477	0.0065552847	1	0	120000
1.6000153810	0.0300000000	220.0000000000	0.0014390494	-0.0011617675	0.0062909420	0.0065571731	1	0	120000
1.6000054930	0.0300000000	240.0000000000	0.0011734537	-0.0012111789	0.0062615625	0.0064846829	1	0	120000
1.6000358890	0.0300000000	260.0000000000	0.0010722045	-0.0008642750	0.0063225918	0.0064708393	1	0	120000
1.6000086670	0.0300000000	280.0000000000	0.0011261243	-0.0009290181	0.0062619057	0.0064298284	1	0	120000
1.6000249020	0.0300000000	300.0000000000	0.0011522822	-0.0007686259	0.0063312809	0.0064810229	1	0	120000
1.6000102540	0.0300000000	320.0000000000	0.0012254612	-0.0006941290	0.0063309772	0.0064857414	1	0	120000
1.6000249020	0.0300000000	340.0000000000	0.0012070261	-0.0006153012	0.0062734967	0.0064181203	1	0	120000
1.6000374760	0.0300000000	340.0000000000	0.0012060510	-0.0006242992	0.0063298121	0.0064738574	1	0	120000
1.6000086670	0.0300000000	360.0000000000	0.0011686693	-0.0003854628	0.0062221905	0.0063427143	1	0	120000
1.6000086670	0.0600000000	10.0000000000	0.0011557652	-0.0017530284	0.0083997074	0.0086581745	2	0	120000
1.6000249020	0.0600000000	30.0000000000	0.0014190105	-0.0017110798	0.0083991013	0.0086882845	2	0	120000
1.6000102540	0.0600000000	50.0000000000	0.0015762959	-0.0017472531	0.0084170766	0.0087398388	2	0	120000
1.6000249020	0.0600000000	70.0000000000	0.0014100045	-0.0019767971	0.0083643397	0.0087096508	2	0	120000
1.6000374760	0.0600000000	70.0000000000	0.0013240625	-0.0019737938	0.0084776460	0.0088045150	2	0	120000
1.6000086670	0.0600000000	90.0000000000	0.0015354346	-0.0020845432	0.0084287121	0.0088173730	2	0	120000
1.6000280760	0.0600000000	110.0000000000	0.0014755699	-0.0024521704	0.0084392406	0.0089112978	2	0	120000
1.6000086670	0.0600000000	130.0000000000	0.0011601935	-0.0025208832	0.0083967469	0.0088434303	2	0	120000
1.6000233150	0.0600000000	150.0000000000	0.0010115096	-0.0025725802	0.0083898852	0.0088335437	2	0	120000
1.6000118410	0.0600000000	170.0000000000	0.0010290775	-0.0023709930	0.0084063382	0.0087947217	2	0	120000
1.6000312500	0.0600000000	190.0000000000	0.0011182166	-0.0021780807	0.0083658855	0.0087167932	2	0	120000
1.6000070800	0.0600000000	210.0000000000	0.0010478809	-0.0024659502	0.0084243051	0.0088401291	2	0	120000
1.6000390630	0.0600000000	230.0000000000	0.0009696768	-0.0024737066	0.0084337519	0.0088423791	2	0	120000
1.6000086670	0.0600000000	250.0000000000	0.0006649604	-0.0024460884	0.0083610942	0.0087368997	2	0	120000
1.6000358890	0.0600000000	270.0000000000	0.0006946549	-0.0023323420	0.0083989825	0.0087444423	2	0	120000
1.6000054930	0.0600000000	290.0000000000	0.0007695544	-0.0024437538	0.0083531718	0.0087372550	2	0	120000
1.6000153810	0.0600000000	310.0000000000	0.0007819045	-0.0024611240	0.0083394341	0.0087301012	2	0	120000
1.6000054930	0.0600000000	330.0000000000	0.0005665830	-0.0023595065	0.0083664147	0.0087112101	2	0	120000
1.6000358890	0.0600000000	350.0000000000	0.0009460132	-0.0021221248	0.0084154383	0.0087302896	2	0	120000
1.6000280760	0.0900000000	20.0000000000	0.0002152194	-0.0001532092	0.0060845405	0.0060902731	3	0	120000
1.6000086670	0.0900000000	40.0000000000	0.0003384852	-0.0002924821	0.0060563463	0.0060728452	3	0	120000
1.6000233150	0.0900000000	60.0000000000	0.0003029878	-0.0003281097	0.0060518798	0.0060683364	3	0	120000
1.6000118410	0.0900000000	80.0000000000	0.0001348594	-0.0004063055	0.0061656283	0.0061804727	3	0	120000
1.6000312500	0.0900000000	100.0000000000	-0.0000247628	-0.0006460496	0.0061649573	0.0061987654	3	0	120000
1.6000070800	0.0900000000	120.0000000000	0.0002855712	-0.0006530899	0.0061294318	0.0061707383	3	0	120000
1.6000390630	0.0900000000	140.0000000000	0.0002735240	-0.0005212785	0.0061090040	0.0061373021	3	0	120000
1.6000086670	0.0900000000	160.0000000000	0.0002000404	-0.0008667268	0.0060739421	0.0061387299	3	0	120000
1.6000358890	0.0900000000	180.0000000000	0.0000472435	-0.0008450363	0.0060454345	0.0061043916	3	0	120000
