#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
0.6000152590	0.0300000000	140.0000000000	-0.0029309070	-0.0005290000	-0.0100811959	0.0105119250	1	22052013	120000
0.5999990840	0.0300000000	160.0000000000	-0.0029781378	-0.0003100000	-0.0100551750	0.0104915180	1	22052013	120000
0.6000216060	0.0300000000	180.0000000000	-0.0029448161	-0.0000180000	-0.0100713846	0.0104930955	1	22052013	120000
0.5999990840	0.0300000000	200.0000000000	-0.0027361378	0.0002450000	-0.0100001750	0.0103706304	1	22052013	120000
0.6000216060	0.0300000000	220.0000000000	-0.0025128161	0.0005260000	-0.0099803846	0.0103052898	1	22052013	120000
0.6000006710	0.0300000000	240.0000000000	-0.0021711158	0.0005900000	-0.0099284638	0.0101801885	1	22052013	120000
0.6000152590	0.0300000000	260.0000000000	-0.0018679070	0.0005930000	-0.0099641959	0.0101550936	1	22052013	120000
0.5999959110	0.0300000000	280.0000000000	-0.0015591806	0.0004120000	-0.0098276101	0.0099590516	1	22052013	120000
0.6000216060	0.0300000000	300.0000000000	-0.0012618161	0.0000610000	-0.0098843846	0.0099647860	1	22052013	120000
0.5999990840	0.0300000000	320.0000000000	-0.0011671378	-0.0002830000	-0.0098171750	0.0098903602	1	22052013	120000
0.6000136720	0.0300000000	340.0000000000	-0.0012149297	-0.0006490000	-0.0098568987	0.0099526733	1	22052013	120000
0.6000247800	0.0300000000	340.0000000000	-0.0012567707	-0.0006090000	-0.0098329790	0.0099316580	1	22052013	120000
0.6000038450	0.0300000000	360.0000000000	-0.0014320704	-0.0008910000	-0.0098130582	0.0099569483	1	22052013	120000
0.5999959110	0.0600000000	10.0000000000	-0.0045864130	-0.0010090000	-0.0103400089	0.0113564541	2	22052013	120000
0.6000216060	0.0600000000	30.0000000000	-0.0048866929	-0.0010920000	-0.0103876874	0.0115315342	2	22052013	120000
0.5999990840	0.0600000000	50.0000000000	-0.0051323284	-0.0010930000	-0.0104415626	0.0116859605	2	22052013	120000
0.6000136720	0.0600000000	70.0000000000	-0.0053519173	-0.0010110000	-0.0105712314	0.0118918490	2	22052013	120000
0.6000247800	0.0600000000	70.0000000000	-0.0053816031	-0.0009640000	-0.0105962698	0.0119235851	2	22052013	120000
0.6000038450	0.0600000000	90.0000000000	-0.0055601952	-0.0009020000	-0.0106074281	0.0120102833	2	22052013	120000
0.6000168460	0.0600000000	110.0000000000	-0.0056778275	-0.0007530000	-0.0107408139	0.0121725025	2	22052013	120000
0.5999974980	0.0600000000	130.0000000000	-0.0058473707	-0.0006040000	-0.0106752859	0.0121868080	2	22052013	120000
0.6000263670	0.0600000000	150.0000000000	-0.0059155583	-0.0004060000	-0.0107965611	0.0123176457	2	22052013	120000
0.5999895630	0.0600000000	170.0000000000	-0.0060005823	-0.0001570000	-0.0107899012	0.0123472104	2	22052013	120000
0.6000168460	0.0600000000	190.0000000000	-0.0059628275	0.0000870000	-0.0107978139	0.0123351395	2	22052013	120000
0.6000006710	0.0600000000	210.0000000000	-0.0058122850	0.0004060000	-0.0106978456	0.0121816006	2	22052013	120000
0.6000152590	0.0600000000	230.0000000000	-0.0054178724	0.0006550000	-0.0106315226	0.0119503824	2	22052013	120000
0.5999990840	0.0600000000	250.0000000000	-0.0050073284	0.0007500000	-0.0105515626	0.0117034743	2	22052013	120000
0.6000216060	0.0600000000	270.0000000000	-0.0045866929	0.0006210000	-0.0104046874	0.0113877527	2	22052013	120000
0.5999990840	0.0600000000	290.0000000000	-0.0042093284	0.0003060000	-0.0102885626	0.0111205487	2	22052013	120000
0.6000216060	0.0600000000	310.0000000000	-0.0039636929	-0.0000240000	-0.0102706874	0.0110090171	2	22052013	120000
0.6000006710	0.0600000000	330.0000000000	-0.0040462850	-0.0004520000	-0.0102328456	0.0110130766	2	22052013	120000
0.6000152590	0.0600000000	350.0000000000	-0.0042348724	-0.0008650000	-0.0102945226	0.0111651048	2	22052013	120000
0.6000168460	0.0900000000	20.0000000000	-0.0076434512	-0.0007880000	-0.0122317525	0.0144450358	3	22052013	120000
0.5999974980	0.0900000000	40.0000000000	-0.0080022491	-0.0006780000	-0.0122583434	0.0146547827	3	22052013	120000
0.6000263670	0.0900000000	60.0000000000	-0.0082460557	-0.0006920000	-0.0124684407	0.0149645686	3	22052013	120000
0.5999895630	0.0900000000	80.0000000000	-0.0084245599	-0.0004920000	-0.0125420048	0.0151167840	3	22052013	120000
0.6000168460	0.0900000000	100.0000000000	-0.0085344512	-0.0003550000	-0.0127047525	0.0153092658	3	22052013	120000
0.6000006710	0.0900000000	120.0000000000	-0.0085601232	-0.0002180000	-0.0127298844	0.0153418770	3	22052013	120000
0.6000152590	0.0900000000	140.0000000000	-0.0086445172	-0.0001430000	-0.0128054711	0.0154508322	3	22052013	120000
0.5999990840	0.0900000000	160.0000000000	-0.0087051870	-0.0000600000	-0.0128256109	0.0155009734	3	22052013	120000
0.6000216060	0.0900000000	180.0000000000	-0.0088952535	0.0002360000	-0.0129505965	0.0157130258	3	22052013	120000
0.5999990840	0.0900000000	200.0000000000	-0.0089721870	0.0005960000	-0.0128606109	0.0156923761	3	22052013	120000
0.6000216060	0.0900000000	220.0000000000	-0.0085922535	0.0010140000	-0.0127425965	0.0154022330	3	22052013	120000
0.6000006710	0.0900000000	240.0000000000	-0.0081611232	0.0012670000	-0.0125558844	0.0150286212	3	22052013	120000
0.6000152590	0.0900000000	260.0000000000	-0.0076075172	0.0012620000	-0.0123454711	0.0145560166	3	22052013	120000
0.5999959110	0.0900000000	280.0000000000	-0.0070653113	0.0009640000	-0.0120850757	0.0140319982	3	22052013	120000
0.6000216060	0.0900000000	300.0000000000	-0.0067862535	0.0005380000	-0.0119635965	0.0137648219	3	22052013	120000
0.5999990840	0.0900000000	320.0000000000	-0.0067121870	0.0001490000	-0.0119066109	0.0136690541	3	22052013	120000
0.6000136720	0.0900000000	340.0000000000	-0.0068015831	-0.0003090000	-0.0120361897	0.0138284806	3	22052013	120000
0.6000247800	0.0900000000	340.0000000000	-0.0067641216	-0.0003440000	-0.0120431593	0.0138169955	3	22052013	120000
0.6000038450	0.0900000000	360.0000000000	-0.0072329914	-0.0007280000	-0.0120524472	0.0140750713	3	22052013	120000
0.6000168460	0.1200000000	10.0000000000	-0.0106424122	-0.0010400000	-0.0142387280	0.0178068502	4	22052013	120000
0.6000006710	0.1200000000	30.0000000000	-0.0110792819	-0.0008900000	-0.0144619968	0.0182398448	4	22052013	120000
0.6000152590	0.1200000000	50.0000000000	-0.0112344976	-0.0007470000	-0.0146384600	0.0184677139	4	22052013	120000
0.5999990840	0.1200000000	70.0000000000	-0.0114423645	-0.0006250000	-0.0147697362	0.0186939412	4	22052013	120000
